name,question,response
The Music Quiz!,"""Alexa, open The Music Quiz""","Welcome to The Music Quiz! I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer you want to pick, after I finish speaking. If you would like me to repeat a question for you, simply say, repeat. Let's begin with Question 1. John Deacon played Bass in which band? 1. Ozzy Osbourne. 2. Deep Purple. 3. Black Sabbath. 4. Queen."
The Music Quiz!,quit,
The Music Quiz!,"""Alexa, start The Music Quiz""","Welcome to The Music Quiz! I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer you want to pick, after I finish speaking. If you would like me to repeat a question for you, simply say, repeat. Let's begin with Question 1. The debut album of which band was entitled Lonesome Crow? 1. Sweet. 2. Squeeze. 3. UFO. 4. Scorpions."
The Music Quiz!,quit,
The Music Quiz!,quit,
The Music Quiz!,"""Alexa, run The Music Quiz""","Welcome to The Music Quiz! I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer you want to pick, after I finish speaking. If you would like me to repeat a question for you, simply say, repeat. Let's begin with Question 1. Which band is comprised of Stewart, Wood, Jones and Lane? 1. Wizard. 2. Rolling Stones. 3. The Faces. 4. Slade."
The Music Quiz!,quit,
The Music Quiz!,quit,
The Mystery of the Haunted House,"""Alexa, play the haunted house""",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
The Mystery of the Haunted House,quit,
The Mystery of the Haunted House,"""Alexa, play the haunted house""",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
The Mystery of the Haunted House,"""Start again""",Nothing is currently playing.
The Mystery of the Haunted House,quit,
The Mystery of the Haunted House,"""Alexa, play the haunted house""",I couldn't find any enabled video skills that can play that. Go to the Alexa app to manage your video skills and devices.
The Mystery of the Haunted House,"""Repeat scene""","Sorry, there is nothing to repeat."
The Mystery of the Haunted House,quit,
Simon Says,"""Alexa, play Simon Says""",put one arm in the air
Simon Says,quit,
Simon Says,"""Alexa, ask Simon Says to play a new game""",You have Simon Says enabled. Do you want to open it?
Simon Says,Yes,Simon says touch your toes
Simon Says,"""Alexa, ask Simon Says to play a new game""",play air guitar
Simon Says,quit,
Simon Says,quit,
Simon Says,"""Alexa, open Simon Says""",Simon says crawl like a baby
Simon Says,quit,
Simon Says,quit,
Animal Sounds Game,"""Alexa, launch Animal Sounds Game.""",<Audio only response>
Animal Sounds Game,quit,
Animal Sounds Game,"""Alexa, open Animal Sounds Game.""",You have Name that Animal enabled. Do you want to open it?
Animal Sounds Game,Yes,"Welcome to Name that Animal, so how can I help?"
Animal Sounds Game,"""Alexa, open Animal Sounds Game.""","This quiz is comprised of multi choice answers, say Number followed by the number of the answer you think is correct. Are you ready to start playing Name that Animal, say YES or NO"
Animal Sounds Game,quit,
Animal Sounds Game,quit,
Animal Sounds Game,"""Alexa, load Animal Sounds Game.""",<Audio only response>
Animal Sounds Game,quit,
Animal Sounds Game,quit,
Escape the Airplane,"""Alexa, open Escape the Airplane""",<Short audio>
Escape the Airplane,quit,
Escape the Airplane,"""Alexa, open Escape the Airplane""",<Short audio>
Escape the Airplane,"""Look right""","You are in the lobby. The available rooms are the office, the car, the jail cell, and the garage. Which room would you like to enter?"
Escape the Airplane,quit,
Escape the Airplane,"""Alexa, open Escape the Airplane""",<Short audio>
Escape the Airplane,"""Inspect the door""","You are in the lobby. The available rooms are the office, the car, the jail cell, and the garage. Which room would you like to enter?"
Escape the Airplane,quit,
Word Reverse Game,"""Alexa, Play Word Reverse""",Guess the words I say backwards. The clue is: laog. Sound out the syllables backwards laog.
Word Reverse Game,quit,
Word Reverse Game,"""Alexa, Launch Word Reverse""",Guess the words I say backwards. The clue is: laog. Sound out the syllables backwards laog.
Word Reverse Game,quit,
Word Reverse Game,quit,
Word Reverse Game,"""Alexa, Open Word Reverse""",Guess the words I say backwards. The clue is: laog. Sound out the syllables backwards laog.
Word Reverse Game,quit,
Word Reverse Game,quit,
CyberLife,"""Alexa, ask CyberLife to initialize beta test""","Hmm, I'm not sure."
CyberLife,quit,
CyberLife,"""Alexa, ask CyberLife to tell me about the fish""","Hmm, I don't know that."
CyberLife,quit,
CyberLife,quit,
CyberLife,"""Alexa, ask CyberLife why Connor failed to reach deviant in time""","Hmm, I don't know that one."
CyberLife,quit,
CyberLife,quit,
Picture Guesser,"""Alexa, play Picture Guesser""",You have Word Play enabled. Do you want to open it?
Picture Guesser,Yes,
Picture Guesser,"""Alexa, play Picture Guesser""",You have Word Play enabled. Do you want to open it?
Picture Guesser,quit,
Picture Guesser,"""Alexa, start Picture Guesser""","Sorry, I'm not sure."
Picture Guesser,quit,
Picture Guesser,quit,
Picture Guesser,"""Alexa, open Picture Guesser""","Sorry, I don't know that one."
Picture Guesser,quit,
Picture Guesser,quit,
Freeze Dancers,"""Alexa, open Freeze Dancers""",How many people will be playing today?
Freeze Dancers,quit,
Freeze Dancers,"""Alexa, start Freeze Dancers""",You have Freeze Dancers enabled. Do you want to open it?
Freeze Dancers,Yes,whammo Welcome to FREEZE DANCERS! Dance while the music plays. freeze when the music stops. Let's warm up with an easy one. Start dancing!
Freeze Dancers,"""Alexa, start Freeze Dancers""","ooh, you gotta pay more attention next time!hold hands and dance together!"
Freeze Dancers,quit,
Freeze Dancers,quit,
Freeze Dancers,"""Alexa, launch Freeze Dancers""","whammo Welcome to FREEZE DANCERS! Dance while the music plays. freeze when the music stops. You seem like expert freeze dancers! would you like to play wacky dance moves, or dance in space?"
Freeze Dancers,quit,
Freeze Dancers,quit,
Christmas Escape,"""Alexa, open Christmas Escape""",<Short audio>
Christmas Escape,quit,
Christmas Escape,"""Alexa, open Escape the Airplane""",<Short audio>
Christmas Escape,quit,
Christmas Escape,quit,
Christmas Escape,"""Alexa open Escape the Room""",<Short audio>
Christmas Escape,quit,
Christmas Escape,quit,
Family Duel,"""alexa, open family duel""","Hmm, I have a few skills that can help."
Family Duel,quit,
Family Duel,"""Alexa Open Family Feud Top""","Welcome to Family Feud. I will ask you 10 questions, try to get as many right as you can. Just say the number of the answer. Try to select the top answer of the ones provided. Let's begin. Question 1. Who In Your Life Is Most Likely To Brad About You? 1. Parent. 2. Kids. 3. Partner."
Family Duel,quit,
Family Duel,quit,
Family Duel,"""Alexa, launch Trivia Feud""",Welcome to Trivia Feud. I will ask you 10 questions. Try to choose the most popular answer. Just say one or two. Let's begin. Question 1. Name A Good Food To Throw In A Food Fight. 1. Pie. 2. Mashed Potato.
Family Duel,quit,
Family Duel,quit,
Tic-Tac-Toe,"""Alexa, open tic-tac-toe.""",<Audio only response>
Tic-Tac-Toe,quit,
Tic-Tac-Toe,"""Alexa, open tic-tac-toe.""",<Audio only response>
Tic-Tac-Toe,"""I go first.""",You have Tic-Tac-Toe enabled. Do you want to open it?
Tic-Tac-Toe,quit,
Tic-Tac-Toe,"""Alexa, open tic-tac-toe.""",<Audio only response>
Tic-Tac-Toe,"""Play three.""",
Tic-Tac-Toe,quit,
Riddle of the Day,"""Alexa, open Riddle of the Day.""","Hmm, I'm not sure."
Riddle of the Day,quit,
Riddle of the Day,"""Alexa, let's play guess the movie""","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a mammal, lives on land, has a hide, is larger than a person, is viviparous, meaning it gives birth to living babies, most of them live on a farm, some are raised for dairy and says mooo. Guess the Animal."
Riddle of the Day,quit,
Riddle of the Day,quit,
Riddle of the Day,"""Alexa, Play Would You Rather""",<Short audio>
Riddle of the Day,quit,
Riddle of the Day,quit,
Call of Duty,"""Alexa, start call of duty.""",<Audio only response>
Call of Duty,quit,
Call of Duty,"""Alexa, start call of duty.""",<Audio only response>
Call of Duty,"""How did I do last match?""",<Audio only response>
Call of Duty,quit,
Call of Duty,"""Alexa, start call of duty.""",Calling with Alexa is not supported on this device. You can use the Alexa App instead.
Call of Duty,"""what is my k. d. ratio""","Sorry, I don't know that one."
Call of Duty,quit,
Rhyme It,"""Alexa open rhyme it""","Welcome to Rhyme It, you can say Start Game, Help, or premium content."
Rhyme It,quit,
Rhyme It,"""Alexa ask rhyme it to start game""",How many players are playing?
Rhyme It,quit,
Rhyme It,quit,
Rhyme It,"""Alexa ask rhyme it to start""",How many players are playing?
Rhyme It,quit,
Rhyme It,quit,
Adventure Games,"""Alexa, open adventure games""",Welcome to adventure games. Please select a game or list games if unsure.
Adventure Games,quit,
Adventure Games,"""Alexa, open adventure games""",Welcome to adventure games. Please select a game or list games if unsure.
Adventure Games,"""list games""","Available games are: nine o'clock, Zork one, Zork two, Zork three. What would you like to do next?"
Adventure Games,quit,
Adventure Games,"""Alexa, open adventure games""",Welcome to adventure games. Please select a game or list games if unsure.
Adventure Games,"""list saved games""",You do not have any saved games.. What would you like to do next?
Adventure Games,quit,
Smarty Pants Minute,"""Alexa, open Smarty Pants Minute""",<Short audio>
Smarty Pants Minute,quit,
Smarty Pants Minute,"""Alexa, launch Smarty Pants Minute""",<Short audio>
Smarty Pants Minute,quit,
Smarty Pants Minute,quit,
Smarty Pants Minute,"""Alexa, play Smarty Pants Minute""",<Audio only response>
Smarty Pants Minute,quit,
Smarty Pants Minute,quit,
Guess Me,"""Alexa, open Guess Me""","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,quit,
Guess Me,"""Alexa, open Guess Me""","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,"""Next Hint""","Sorry, I'm having trouble accessing your Guess Me skill right now"
Guess Me,quit,
Guess Me,"""Alexa, open Guess Me""","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,"""Help""","To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,quit,
Guess Me,"""Alexa, open Guess Me""","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,quit,
Guess Me,quit,
Guess Me,"""Alexa, open Guess Me""","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,"""Next Hint""","Sorry, I'm having trouble accessing your Guess Me skill right now"
Guess Me,quit,
Guess Me,"""Alexa, open Guess Me""","Welcome to Guess Me! Here's how to play. I'm going to give you some hints, and you have to guess who, or what I am. If this is your first time playing, say help to hear a list of things you can say. Are you ready to get started?"
Guess Me,"""Help""","To get another hint, you can say next, or next hint. If you need the last hint repeated, you can say repeat hint If you need some time to think, just say more time. To guess, you can say, duck. You can also say, you are a duck. You can also guess in the form of a question by asking, are you a duck? If you get stuck, just say, I don't know, to hear the answer. Say new game, to start a new game."
Guess Me,quit,
Trivial Pursuit Family Edition,"""Alexa, open Trivial Pursuit Family Edition""",<Short audio>
Trivial Pursuit Family Edition,quit,
Trivial Pursuit Family Edition,"""Alexa, launch Trivial Pursuit Family Edition""",<Short audio>
Trivial Pursuit Family Edition,quit,
Trivial Pursuit Family Edition,quit,
Trivial Pursuit Family Edition,"""Alexa, open Math Facts.""",You have Quick Math enabled. Do you want to open it?
Trivial Pursuit Family Edition,Yes,<Audio only response>
Trivial Pursuit Family Edition,"""Alexa, open Math Facts.""",You have Quick Math enabled. Do you want to open it?
Trivial Pursuit Family Edition,quit,
Trivial Pursuit Family Edition,quit,
Coach Harbaugh,"""Alexa, ask Coach Harbaugh for a quote""",You have The Body Coach enabled. Do you want to open it?
